AGE,SEX,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
2,0,0,2,2,2,0.705973408255913,1.0,0,1.0,1.0,10238.0,10000.0,0,2.0,0,0,0
1,1,0,1,2,3,0.366542141402052,1.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,4,0
0,1,1,0,2,0,0.514150301684397,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
3,0,0,3,2,2,0.618094219481854,1.0,0,1.0,0.0,10238.0,12000.0,1,3.0,0,0,0
3,1,0,0,2,2,0.713301017389061,1.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
0,0,0,0,1,1,0.28620440720322,0.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
0,0,0,0,2,3,0.601009364623301,0.0,0,0.0,1.0,21217.0,11000.0,0,0.0,0,0,1
1,1,0,0,2,0,0.519347943851483,1.0,1,1.0,0.0,10238.0,18000.0,0,0.0,0,0,1
3,1,0,0,0,0,0.409681169871488,1.0,1,1.0,1.0,10238.0,9000.0,0,0.0,0,0,1
0,0,1,0,1,3,0.431242179025551,0.0,1,0.0,0.0,32765.0,11000.0,0,0.0,0,0,1
0,1,1,0,0,1,0.359395084763826,1.0,1,1.0,0.0,10238.0,13000.0,0,0.0,0,0,1
2,0,0,2,0,2,0.604894123092758,1.0,1,1.0,1.0,32765.0,9000.0,0,4.0,1,0,0
1,1,0,1,0,2,0.619352910285003,1.0,0,1.0,1.0,10238.0,5000.0,0,2.0,2,3,0
0,1,0,0,0,3,0.431242179025551,0.0,1,0.0,0.0,32765.0,14000.0,0,0.0,0,0,1
1,1,0,1,2,2,0.616289338575794,1.0,0,1.0,1.0,10238.0,13000.0,0,2.0,1,1,0
2,1,0,0,0,3,0.431700411796868,0.0,1,0.0,1.0,10238.0,10000.0,0,0.0,0,0,1
1,1,0,0,0,2,0.492318608978515,1.0,1,1.0,1.0,10238.0,10000.0,0,0.0,0,0,0
0,0,0,0,2,3,0.459473786650029,1.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,0,1
1,0,0,1,0,0,0.486248567168624,1.0,1,0.0,0.0,10238.0,9000.0,0,1.0,0,0,0
3,0,0,2,1,2,0.624691472193026,0.0,1,1.0,1.0,10238.0,13000.0,0,3.0,0,1,0
0,1,0,0,1,3,0.431242179025551,1.0,1,1.0,0.0,32765.0,13000.0,0,0.0,0,0,1
0,1,0,0,0,3,0.429450866316537,0.0,1,0.0,0.0,92101.0,14000.0,0,0.0,0,0,1
0,1,0,0,1,1,0.347469737621005,1.0,1,1.0,1.0,10238.0,9000.0,0,0.0,0,0,1
2,1,0,0,2,2,0.572233119572234,0.0,0,1.0,0.0,10238.0,15000.0,0,0.0,0,0,1
0,1,0,0,1,1,0.366027898945259,0.0,1,0.0,0.0,32765.0,13000.0,0,0.0,0,0,1
2,0,0,2,0,2,0.535274309660214,1.0,1,1.0,1.0,92101.0,7000.0,0,2.0,0,0,0
1,0,0,1,0,3,0.498379450478884,1.0,1,0.0,0.0,10238.0,12000.0,0,0.0,1,0,0
0,0,0,0,0,1,0.337677466207318,0.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
1,1,0,0,2,0,0.526753155719244,1.0,1,1.0,1.0,32765.0,12000.0,0,0.0,0,0,1
2,0,0,1,0,3,0.414909800485921,0.0,1,0.0,1.0,10238.0,10000.0,0,1.0,0,2,1
3,0,0,2,2,2,0.616289338575794,1.0,1,1.0,1.0,32765.0,12000.0,0,8.0,0,0,0
0,1,0,0,0,1,0.300691530481157,0.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
3,0,0,1,2,2,0.623423753143609,1.0,1,0.0,1.0,32765.0,7000.0,0,2.0,1,1,0
1,1,0,1,2,0,0.526613820361201,1.0,0,0.0,0.0,32765.0,13000.0,0,2.0,1,1,0
1,1,0,1,0,1,0.245307714469472,0.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
1,0,0,1,1,1,0.3499147461715375,1.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,0
1,1,0,1,1,1,0.371348644730933,0.0,1,0.0,1.0,10238.0,13000.0,0,2.0,0,0,1
1,1,0,0,2,2,0.616289338575794,1.0,1,0.0,1.0,32765.0,12000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.132881119448434,1.0,1,0.0,0.0,32765.0,11000.0,0,0.0,0,0,1
1,0,0,1,2,3,0.496438423425944,1.0,1,1.0,0.0,10238.0,13000.0,0,0.0,0,1,1
2,1,1,1,1,0,0.55129740257929,1.0,1,0.0,0.0,10238.0,14000.0,0,3.0,0,1,0
0,1,0,0,0,1,0.398948764869619,0.0,1,0.0,0.0,10238.0,11000.0,0,0.0,0,0,1
2,0,0,1,0,2,0.453717105149398,1.0,0,1.0,0.0,10238.0,12000.0,0,1.0,1,0,0
1,1,0,0,2,0,0.435712134751946,1.0,1,1.0,1.0,32765.0,7000.0,0,0.0,0,0,1
2,1,0,1,0,3,0.195816511650441,0.0,1,0.0,1.0,32765.0,11000.0,0,0.0,0,2,1
0,1,1,0,1,1,0.382985369867964,1.0,1,0.0,0.0,32765.0,14000.0,1,0.0,0,0,1
3,0,0,0,2,2,0.534248147114374,1.0,1,1.0,1.0,10238.0,10000.0,0,0.0,0,0,0
2,1,0,2,0,2,0.692933749833992,1.0,1,1.0,1.0,10238.0,12000.0,0,4.0,3,6,0
2,0,0,0,2,2,0.701259777231247,1.0,0,1.0,1.0,10238.0,5000.0,0,0.0,0,0,0
3,1,1,1,0,2,0.58426421015931,0.0,1,0.0,1.0,10238.0,14000.0,0,2.0,0,1,1
3,1,0,3,2,2,0.796174846245698,1.0,1,1.0,1.0,32765.0,12000.0,0,10.0,2,1,0
1,1,0,0,2,0,0.443195172117577,0.0,1,0.0,0.0,10238.0,15000.0,0,0.0,0,0,1
2,0,1,2,0,3,0.431242179025551,1.0,1,0.0,1.0,21217.0,15000.0,0,0.0,1,0,1
1,1,0,1,2,2,0.698005396416573,1.0,1,1.0,1.0,21217.0,12000.0,0,2.0,0,0,1
3,1,1,3,0,2,0.596545618598981,1.0,1,1.0,1.0,10238.0,13000.0,0,5.0,1,4,0
1,1,0,1,0,0,0.486139420446418,0.0,1,1.0,1.0,10238.0,7000.0,0,1.0,0,3,1
0,0,0,0,0,1,0.3499147461715375,0.0,1,0.0,0.0,10238.0,15000.0,0,0.0,0,0,0
0,1,0,0,2,2,0.608265696244138,1.0,1,1.0,0.0,10238.0,13000.0,0,0.0,0,0,1
0,1,0,0,2,3,0.52515030199812,0.0,1,0.0,1.0,32765.0,8000.0,0,0.0,0,0,1
1,1,0,0,2,0,0.51532559689063,1.0,0,0.0,1.0,10238.0,9000.0,0,0.0,0,0,1
2,1,0,1,1,0,0.537910970571959,1.0,1,1.0,1.0,10238.0,10000.0,0,1.0,0,5,0
1,1,1,1,2,0,0.519866494338823,0.0,1,1.0,1.0,92101.0,11000.0,0,1.0,0,1,1
0,0,0,0,1,1,0.461811415041327,1.0,1,1.0,0.0,32765.0,14000.0,0,0.0,0,0,1
2,1,0,0,0,2,0.508297927865446,1.0,1,1.0,1.0,92101.0,11000.0,0,0.0,0,0,1
0,1,0,0,2,3,0.355725534941864,1.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
1,0,0,1,0,1,0.3499147461715375,1.0,0,1.0,0.0,32765.0,11000.0,0,1.0,0,0,0
3,0,0,3,2,2,0.625093632683126,1.0,0,1.0,1.0,10238.0,12000.0,0,1.0,0,1,0
2,1,0,1,0,0,0.575788771027774,1.0,1,0.0,1.0,10238.0,12000.0,0,1.0,0,3,0
1,0,1,1,0,2,0.703163212914311,1.0,1,0.0,1.0,10238.0,11000.0,0,1.0,0,3,0
1,0,0,1,2,0,0.517982492608238,1.0,0,1.0,0.0,10238.0,16000.0,0,0.0,0,0,0
1,1,0,1,0,3,0.306551809325651,0.0,1,0.0,0.0,10238.0,18000.0,0,0.0,0,0,0
1,1,0,1,2,2,0.574414421675843,1.0,1,0.0,0.0,32765.0,12000.0,0,2.0,0,5,1
2,0,0,0,0,0,0.518143953834333,1.0,1,1.0,1.0,10238.0,11000.0,0,0.0,0,0,1
0,1,0,0,1,3,0.557150249939646,0.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
2,1,0,2,2,2,0.592426314405567,1.0,1,0.0,1.0,10238.0,12000.0,0,6.0,1,7,0
3,0,0,0,2,2,0.467629500165423,1.0,0,1.0,1.0,32765.0,6000.0,0,0.0,0,0,0
1,0,0,1,0,0,0.459184333774386,0.0,1,0.0,1.0,10238.0,13000.0,0,1.0,0,1,0
1,1,0,1,2,0,0.52815508240181,1.0,0,1.0,1.0,10238.0,8000.0,0,1.0,0,0,0
2,0,0,2,2,0,0.503983295159488,1.0,1,0.0,1.0,92101.0,16000.0,0,2.0,0,2,0
0,0,0,0,0,1,0.3499147461715375,1.0,1,0.0,0.0,32765.0,15000.0,0,0.0,0,0,1
3,0,0,3,0,0,0.518559090878348,1.0,1,0.0,0.0,32765.0,13000.0,0,2.0,0,0,1
2,1,0,2,2,2,0.583744782324565,1.0,0,1.0,1.0,32765.0,7000.0,0,7.0,3,1,0
1,1,0,0,0,3,0.341983268341064,0.0,1,0.0,1.0,32765.0,9000.0,1,0.0,0,0,1
1,1,0,0,2,0,0.442627580753674,0.0,1,1.0,1.0,10238.0,11000.0,0,0.0,0,0,1
1,1,0,1,2,2,0.476844521143444,1.0,0,1.0,1.0,10238.0,9000.0,0,0.0,2,3,0
3,0,0,2,0,2,0.654934808116605,1.0,0,0.0,1.0,32765.0,11000.0,0,2.0,0,0,0
0,0,0,0,0,1,0.234468086143648,0.0,1,0.0,0.0,32765.0,10000.0,0,0.0,0,0,1
1,0,0,1,0,1,0.318462088774984,0.0,1,0.0,0.0,10238.0,17000.0,0,1.0,0,0,1
3,0,0,0,2,2,0.609415467596328,1.0,0,1.0,1.0,32765.0,10000.0,0,0.0,0,0,0
1,1,0,1,1,3,0.514265149019704,0.0,1,0.0,1.0,10238.0,12000.0,0,2.0,2,2,1
1,0,1,0,0,1,0.435175662894099,1.0,1,0.0,0.0,10238.0,15000.0,1,0.0,0,0,1
0,1,0,0,2,1,0.383188769957541,0.0,1,0.0,0.0,10238.0,17000.0,0,0.0,0,0,1
0,0,0,0,0,3,0.42266171737831,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,0
0,1,0,0,1,1,0.220160832237288,0.0,1,0.0,0.0,32765.0,16000.0,0,0.0,0,0,1
2,0,0,2,2,2,0.621894339628683,1.0,0,1.0,1.0,10238.0,12000.0,0,5.0,1,1,0
1,1,0,1,2,2,0.774883869884219,1.0,1,1.0,1.0,92101.0,16000.0,0,2.0,1,0,1
2,1,0,2,0,2,0.568105917399335,0.0,1,1.0,1.0,10238.0,9000.0,0,7.0,0,3,0
2,1,0,2,2,2,0.459674990254855,0.0,1,0.0,1.0,10238.0,13000.0,1,0.0,3,1,0
0,1,0,0,0,1,0.341279950471193,1.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
0,0,0,0,1,1,0.422483733439343,1.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
2,1,0,2,0,0,0.512520435333077,1.0,1,0.0,1.0,10238.0,12000.0,0,4.0,1,2,0
1,0,0,1,0,1,0.3499147461715375,0.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,1,1
1,0,0,0,0,3,0.478384947056319,1.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,1
1,1,0,1,0,0,0.394977990614898,0.0,1,0.0,0.0,10238.0,15000.0,0,1.0,0,1,1
2,1,0,2,0,2,0.643157828825961,1.0,0,1.0,1.0,10238.0,9000.0,0,2.0,0,1,0
0,0,0,0,0,1,0.274257055676294,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
1,1,0,0,0,0,0.694746962473119,1.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,0,1
1,1,0,0,2,2,0.618285353357022,1.0,0,1.0,0.0,92101.0,14000.0,0,0.0,0,0,1
1,1,0,0,2,0,0.466122691724625,0.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
1,0,0,0,0,0,0.47751255332419,1.0,1,1.0,0.0,10238.0,12000.0,0,0.0,0,0,0
0,0,1,0,0,1,0.320557103487344,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
3,0,0,0,2,2,0.544818374822449,0.0,0,0.0,0.0,32765.0,10000.0,0,0.0,0,0,1
3,1,1,0,2,2,0.463681998759298,1.0,1,1.0,1.0,32765.0,12000.0,0,0.0,0,0,1
3,0,0,3,2,2,0.680617632406099,1.0,1,1.0,1.0,10238.0,12000.0,0,1.0,2,2,0
3,0,0,2,0,2,0.6519143421966,0.0,1,1.0,1.0,10238.0,8000.0,0,3.0,0,2,0
3,1,0,3,2,2,0.646019745527352,0.0,0,1.0,1.0,10238.0,10000.0,0,6.0,1,9,0
3,1,1,3,0,2,0.677890459423155,1.0,1,1.0,1.0,32765.0,10000.0,0,8.0,4,4,0
3,1,0,3,0,0,0.526753155719244,1.0,0,0.0,1.0,10238.0,11000.0,0,4.0,1,8,0
0,1,0,0,0,3,0.123794615514038,1.0,1,0.0,0.0,10238.0,11000.0,0,0.0,0,0,1
3,0,0,3,2,2,0.703077412560948,1.0,1,1.0,1.0,92101.0,11000.0,0,4.0,1,1,0
2,1,0,0,2,2,0.493169283766247,1.0,0,1.0,1.0,10238.0,9000.0,1,0.0,0,0,1
2,1,0,1,2,2,0.512846136417945,1.0,0,1.0,1.0,10238.0,10000.0,0,4.0,0,2,0
2,0,0,2,0,0,0.526753155719244,1.0,0,1.0,1.0,10238.0,12000.0,0,2.0,1,1,0
1,0,0,0,0,0,0.472244757659185,0.0,1,1.0,0.0,32765.0,8000.0,0,0.0,0,0,1
0,0,0,0,2,3,0.315847265945678,0.0,1,1.0,1.0,32765.0,7000.0,0,0.0,0,0,1
3,1,0,3,2,2,0.520543721137825,1.0,1,1.0,1.0,10238.0,12000.0,0,5.0,0,5,0
1,0,0,0,0,2,0.58953622666584,0.0,1,1.0,0.0,32765.0,10000.0,0,0.0,0,0,0
2,1,0,2,2,2,0.625538065835685,1.0,1,1.0,1.0,10238.0,12000.0,0,6.0,0,1,0
2,1,0,0,0,3,0.568959015864248,1.0,0,1.0,1.0,10238.0,10000.0,0,0.0,0,0,1
1,0,0,1,2,2,0.776455439078281,1.0,1,1.0,1.0,10238.0,12000.0,0,1.0,1,1,0
3,0,0,2,2,2,0.604997393002812,1.0,0,1.0,1.0,10238.0,13000.0,0,2.0,1,0,0
0,0,0,0,2,0,0.544681979528033,0.0,0,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
3,0,0,0,2,2,0.526060779467971,1.0,1,1.0,1.0,10238.0,8000.0,0,0.0,0,0,1
0,1,1,0,2,1,0.270301729648796,1.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,1
1,1,0,1,0,0,0.563573507167198,1.0,1,1.0,1.0,92101.0,11000.0,0,2.0,0,1,0
2,0,0,0,0,3,0.409677774082408,0.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,1
1,0,0,1,0,3,0.514097242645558,1.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,0,0
1,1,1,0,0,1,0.30780871843192,0.0,1,1.0,0.0,32765.0,12000.0,0,0.0,0,0,1
2,1,0,0,2,0,0.526753155719244,1.0,1,1.0,0.0,32765.0,14000.0,0,0.0,0,0,1
0,1,0,0,0,3,0.431242179025551,1.0,1,1.0,1.0,92101.0,10000.0,0,0.0,0,0,1
0,1,0,0,0,3,0.431242179025551,0.0,0,0.0,0.0,92101.0,13000.0,1,0.0,0,0,1
1,0,0,0,0,0,0.53871249386506,1.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,0,0
1,0,0,1,0,3,0.388385680357515,0.0,1,0.0,0.0,32765.0,13000.0,0,1.0,0,0,1
0,0,0,0,1,1,0.141294606683869,0.0,0,0.0,1.0,10238.0,10000.0,0,0.0,0,0,1
1,1,0,1,1,3,0.421747684226833,0.0,1,0.0,1.0,92101.0,12000.0,1,1.0,0,1,1
1,1,0,0,1,3,0.485230364905667,0.0,1,0.0,1.0,10238.0,15000.0,0,0.0,0,0,1
1,1,0,1,0,3,0.431242179025551,0.0,1,0.0,0.0,10238.0,10000.0,0,0.0,0,6,1
0,0,0,0,0,3,0.445819972455453,0.0,0,0.0,0.0,92101.0,13000.0,0,0.0,0,0,1
3,1,0,2,1,0,0.495114037379957,0.0,1,1.0,1.0,32765.0,8000.0,0,6.0,1,2,0
1,1,0,1,1,3,0.425060173358846,0.0,1,1.0,1.0,10238.0,11000.0,0,0.0,0,1,0
2,0,0,2,0,0,0.599127599033052,1.0,1,1.0,1.0,10238.0,11000.0,0,2.0,0,1,0
0,1,0,0,1,3,0.461590734388921,0.0,0,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
3,1,0,3,2,2,0.565015422135134,1.0,1,1.0,1.0,10238.0,14000.0,0,3.0,0,4,0
0,0,0,0,0,1,0.343103623324331,1.0,1,0.0,0.0,10238.0,19000.0,0,0.0,0,0,0
3,0,0,3,1,2,0.565864779771136,1.0,0,1.0,1.0,32765.0,6000.0,0,10.0,3,4,0
1,0,0,0,0,3,0.319542800727436,0.0,1,1.0,0.0,10238.0,19000.0,0,0.0,0,0,1
1,0,0,0,0,0,0.530373137570065,1.0,1,1.0,1.0,10238.0,9000.0,0,0.0,0,0,1
0,1,0,0,1,1,0.307121845582323,0.0,1,0.0,1.0,32765.0,10000.0,0,0.0,0,0,1
0,1,0,0,2,3,0.303167864804643,1.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,1
2,1,1,0,0,0,0.449628366611584,0.0,1,1.0,0.0,10238.0,12000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.297125659768967,0.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
2,1,0,1,2,2,0.611328817884261,1.0,1,1.0,1.0,10238.0,12000.0,0,4.0,0,4,0
2,0,0,1,2,2,0.669545605229944,1.0,1,0.0,0.0,92101.0,9000.0,0,0.0,0,1,0
1,1,0,1,1,1,0.3499147461715375,1.0,1,0.0,0.0,10238.0,17000.0,0,2.0,0,2,0
0,1,0,0,0,0,0.636867176141497,0.0,1,1.0,1.0,21217.0,13000.0,0,0.0,0,0,1
1,1,1,1,2,2,0.674837469734647,1.0,1,1.0,1.0,21217.0,13000.0,0,1.0,0,0,1
1,1,0,1,0,0,0.555009073183446,1.0,1,0.0,1.0,32765.0,7000.0,0,2.0,0,1,0
3,1,0,3,2,2,0.707080155600674,1.0,0,1.0,1.0,10238.0,17000.0,0,3.0,1,4,0
2,1,0,1,0,2,0.616289338575794,1.0,1,1.0,1.0,10238.0,9000.0,0,0.0,0,1,0
2,1,0,2,0,0,0.450538457754666,1.0,1,0.0,1.0,32765.0,12000.0,0,3.0,0,1,0
2,0,0,2,1,3,0.311110241189775,1.0,1,0.0,0.0,10238.0,13000.0,1,0.0,1,2,0
1,0,1,1,0,3,0.428490501132101,0.0,1,0.0,0.0,32765.0,12000.0,0,1.0,0,0,0
0,0,0,0,0,3,0.510541614299445,0.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
2,1,0,2,0,3,0.427560835458665,0.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,1,0
2,0,0,1,0,2,0.698085095968161,1.0,0,0.0,1.0,10238.0,13000.0,0,0.0,0,0,0
3,1,1,3,1,0,0.552770327483547,1.0,1,1.0,1.0,10238.0,11000.0,0,3.0,2,4,0
2,0,0,2,2,2,0.748956725239477,1.0,1,1.0,1.0,10238.0,12000.0,0,1.0,0,1,0
2,0,0,0,2,2,0.474598766154145,1.0,0,1.0,1.0,10238.0,13000.0,0,0.0,0,0,0
0,0,0,0,0,0,0.465880730655589,0.0,1,0.0,0.0,32765.0,14000.0,0,0.0,0,0,0
2,1,0,0,0,3,0.616138738135715,1.0,1,0.0,0.0,32765.0,13000.0,0,0.0,0,0,0
1,1,0,1,2,2,0.488759439154533,1.0,1,0.0,0.0,10238.0,15000.0,0,0.0,0,0,1
0,0,0,0,1,0,0.506394960892145,0.0,0,0.0,1.0,21217.0,13000.0,0,0.0,0,0,1
1,1,0,1,1,1,0.430527287789873,0.0,1,1.0,1.0,10238.0,11000.0,0,3.0,3,1,1
1,0,0,1,2,3,0.431242179025551,0.0,1,0.0,0.0,21217.0,13000.0,0,0.0,0,1,1
0,1,0,0,1,1,0.300864244447592,1.0,1,0.0,0.0,32765.0,17000.0,0,0.0,0,0,1
3,1,0,0,2,0,0.491037269014504,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
0,1,0,0,1,1,0.355437815979561,0.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,0,1
0,1,0,0,0,0,0.433789975537819,0.0,1,0.0,0.0,10238.0,18000.0,0,0.0,0,0,1
0,0,0,0,2,3,0.535757559007144,1.0,1,0.0,1.0,32765.0,11000.0,0,0.0,0,0,1
2,1,0,0,1,2,0.787996018746686,1.0,0,1.0,1.0,32765.0,9000.0,0,0.0,0,0,0
1,0,0,1,2,0,0.58500374996864,0.0,1,0.0,1.0,10238.0,11000.0,0,0.0,0,2,1
3,1,0,1,2,2,0.512299236712214,1.0,0,1.0,1.0,32765.0,8000.0,0,3.0,0,2,0
1,0,0,1,2,2,0.671856849751198,1.0,1,1.0,0.0,10238.0,12000.0,0,1.0,0,2,0
1,0,0,0,2,3,0.294776651867268,0.0,1,1.0,1.0,32765.0,11000.0,0,0.0,0,0,1
0,0,0,0,2,0,0.513767877098126,1.0,1,0.0,1.0,10238.0,17000.0,0,0.0,0,0,1
2,1,0,2,2,2,0.456819308845402,0.0,1,1.0,1.0,10238.0,14000.0,0,2.0,0,1,0
1,0,0,1,0,3,0.380511733880833,1.0,1,0.0,1.0,10238.0,17000.0,0,1.0,0,0,0
2,0,0,0,2,2,0.616289338575794,1.0,0,1.0,1.0,10238.0,11000.0,0,0.0,0,0,0
1,1,0,1,0,2,0.616289338575794,1.0,1,0.0,0.0,10238.0,15000.0,0,0.0,0,5,0
2,0,0,1,2,2,0.616289338575794,1.0,0,1.0,1.0,32765.0,13000.0,0,0.0,1,1,0
1,1,0,1,2,2,0.749261637289372,1.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,0
3,1,0,1,2,2,0.668631163188771,1.0,1,1.0,1.0,92101.0,12000.0,0,3.0,0,2,0
1,1,0,1,2,3,0.365006933210652,1.0,1,1.0,0.0,32765.0,12000.0,0,1.0,0,0,1
2,1,0,1,2,2,0.616289338575794,1.0,1,0.0,1.0,10238.0,11000.0,0,2.0,1,1,0
0,0,1,0,0,1,0.327155750395109,1.0,1,0.0,0.0,32765.0,15000.0,0,0.0,0,0,1
1,1,0,1,2,0,0.495913655413944,1.0,1,0.0,0.0,10238.0,18000.0,0,0.0,0,0,0
0,0,0,0,0,3,0.490724054263764,1.0,1,0.0,0.0,10238.0,15000.0,0,0.0,0,0,1
2,0,0,2,1,3,0.559818366825427,1.0,1,0.0,1.0,10238.0,10000.0,0,3.0,0,0,0
1,0,0,1,2,0,0.601177640430016,1.0,1,0.0,0.0,32765.0,13000.0,1,1.0,0,0,1
0,1,0,0,0,1,0.324106710437814,1.0,1,0.0,0.0,10238.0,15000.0,0,0.0,0,0,1
1,0,0,1,0,1,0.425523648301912,1.0,1,1.0,1.0,10238.0,9000.0,0,1.0,0,0,0
0,1,0,0,2,0,0.49908589506675,1.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
0,1,0,0,1,1,0.299284400288069,0.0,1,0.0,1.0,32765.0,13000.0,0,0.0,0,0,1
0,1,1,0,0,1,0.336129691699616,0.0,1,0.0,0.0,10238.0,15000.0,1,0.0,0,0,1
2,1,0,1,2,2,0.616289338575794,1.0,1,1.0,0.0,32765.0,13000.0,1,2.0,3,0,1
2,1,0,2,0,2,0.814550293768284,0.0,0,1.0,1.0,10238.0,8000.0,0,4.0,1,4,0
3,1,0,3,0,2,0.693595720543237,1.0,0,1.0,1.0,10238.0,9000.0,0,5.0,0,5,0
1,1,0,0,2,0,0.526753155719244,0.0,1,1.0,1.0,10238.0,11000.0,0,0.0,0,0,1
2,0,0,2,0,2,0.53772643514517,0.0,1,1.0,1.0,32765.0,6000.0,0,3.0,2,1,0
2,0,0,2,2,0,0.581647744592723,1.0,1,0.0,0.0,32765.0,15000.0,0,2.0,0,0,0
3,1,1,2,2,2,0.414301680524281,1.0,1,1.0,1.0,10238.0,12000.0,0,1.0,0,1,0
1,0,0,0,0,0,0.478127130890389,1.0,1,1.0,1.0,92101.0,11000.0,0,0.0,0,0,0
0,1,0,0,0,1,0.381001335704045,0.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,0,1
1,1,0,0,2,2,0.673143366146337,1.0,1,0.0,1.0,10238.0,14000.0,1,0.0,0,0,0
1,1,0,1,0,1,0.206204063445738,1.0,1,0.0,1.0,32765.0,12000.0,0,1.0,0,0,0
2,1,0,2,0,2,0.49037665864264,1.0,0,1.0,0.0,10238.0,16000.0,0,0.0,1,2,0
3,0,0,3,2,2,0.616098764893392,1.0,1,1.0,1.0,10238.0,10000.0,0,1.0,2,5,0
1,0,0,1,1,3,0.478908723660682,1.0,1,1.0,1.0,10238.0,11000.0,0,0.0,1,0,0
0,0,0,0,0,3,0.670584025333225,1.0,1,1.0,0.0,32765.0,12000.0,0,0.0,0,0,1
0,0,1,0,0,1,0.348607716637603,0.0,1,0.0,0.0,10238.0,18000.0,0,0.0,0,0,1
1,0,0,0,1,3,0.369293079398826,0.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,0,1
1,1,0,1,0,2,0.651024542445025,1.0,0,0.0,0.0,92101.0,12000.0,0,0.0,0,0,0
1,1,0,1,0,0,0.404928850740645,1.0,1,1.0,1.0,92101.0,11000.0,0,2.0,0,0,0
1,0,0,1,0,1,0.3499147461715375,0.0,1,0.0,0.0,32765.0,9000.0,1,3.0,0,0,1
3,1,0,1,2,2,0.552076797392674,0.0,1,0.0,1.0,10238.0,13000.0,0,1.0,0,1,1
1,0,0,0,2,0,0.584127352815541,0.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
0,1,0,0,2,1,0.332213841852568,0.0,1,0.0,0.0,92101.0,21000.0,0,0.0,0,0,1
2,1,0,2,2,2,0.672013999969096,1.0,1,1.0,0.0,10238.0,13000.0,0,5.0,1,0,0
3,1,0,0,2,2,0.415330391686179,0.0,0,1.0,1.0,32765.0,10000.0,0,0.0,0,0,1
1,0,1,1,2,3,0.431242179025551,0.0,1,0.0,1.0,10238.0,15000.0,0,0.0,0,0,0
2,1,0,0,0,3,0.441096597271485,1.0,1,0.0,1.0,10238.0,12000.0,1,0.0,0,0,1
3,0,0,3,2,2,0.695295413863003,0.0,0,1.0,1.0,92101.0,11000.0,0,1.0,0,1,0
0,0,0,0,0,1,0.348776296984409,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.3499147461715375,0.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
3,1,0,3,2,2,0.584894982376289,1.0,1,0.0,1.0,10238.0,15000.0,0,3.0,1,6,1
0,1,0,0,0,3,0.551744288413539,0.0,1,1.0,1.0,32765.0,10000.0,0,0.0,0,0,1
